qid;query;system;rank_in_system;doc_id;score;tokens;expansions;expanded_query;title;url;relevance 1;relevance 2;relevance 3;relevance
19;redesain tps;BM25_QE;7;502;;;;redesain tps;Pemetaan Kualitas Air Tanah di Sekitar Tempat Penampungan Sampah Sementara Desa Sambibulu Kabupaten Sidoarjo;https://repository.upnjatim.ac.id/11320/;0;0;0;0
19;redesain tps;BM25_QE;8;458;;;;redesain tps;KAJIAN DAMPAK LINGKUNGAN DARI TIMBULAN SAMPAH MAKANAN (FOOD WASTE) PASAR TRADISIONAL WILAYAH PUSAT KOTA SURABAYA;https://repository.upnjatim.ac.id/11230/;0;1;0;0
19;redesain tps;SEM_BASE;1;11088;0.4511424005;;;redesain tps;Strategi Komisi Pemilihan Umum (KPU) Kota Surabaya Dalam Mendorong Partisipasi Pemilih Pemula Pada Pemilihan Kepala Daerah (Pilkada) Tahun 2024;https://repository.upnjatim.ac.id/40460/;0;0;0;0
19;redesain tps;SEM_BASE_QE;15;14066;0.5280976892;redesain tps;bringin sampah;redesain tps bringin sampah;PERAN SERTA MASYARAKAT DALAM PENGELOLAAN SAMPAH DI KOTA MANOKWARI, PAPUA BARAT;https://repository.upnjatim.ac.id/7261/;1;1;0;1
19;redesain tps;BM25_QE;1;69;;;;redesain tps;Pengembangan TPS Kelurahan Bringin Berbasis 3R Kecamatan Sambikerep Kota Surabaya;https://repository.upnjatim.ac.id/10221/;2;2;2;2
19;redesain tps;SEM_BASE;9;11528;0.3823330998;;;redesain tps;ANALISIS YURIDIS TERHADAP PERTANGGUNGJAWABAN PIDANA PELAKU TINDAK PIDANA KORUPSI BAGI PELAYAN PUBLIK (STUDI PUTUSAN NOMOR 65/Pid.Sus-TPK/2022/PN Sby);https://repository.upnjatim.ac.id/41514/;0;0;0;0
19;redesain tps;BM25_QE;13;4748;;;;redesain tps;ANALISA SEBARAN EMISI KARBON MONOKSIDA (CO) DI TPS MENGGUNAKAN SOFTWARE AERMOD;https://repository.upnjatim.ac.id/23377/;0;0;0;0
19;redesain tps;SEM_BASE;3;4461;0.4473271966;;;redesain tps;Evaluasi Kinerja Pengelolaan Sampah di TPS 3R Gunung Anyar, TPS 3R Karang Pilang, dan TPS 3R Kedung Cowek;https://repository.upnjatim.ac.id/22809/;2;2;2;2
19;redesain tps;SEM_BASE_QE;8;4077;0.5562470555;redesain tps;bringin sampah;redesain tps bringin sampah;COLLABORATIVE GOVERNANCE DALAM PENGELOLAAN SAMPAH ( Studi di Tempat Pengelolaan Sampah Terpadu Kawasan Tambakrejo Kabupaten Sidoarjo);https://repository.upnjatim.ac.id/21122/;1;1;0;1
19;redesain tps;SEM_BASE;10;14974;0.3821876049;;;redesain tps;PARTISIPASI MASYARAKAT KELURAHAN SEMOLOWARU DALAM PEMILIHAN KEPALA DAERAH DI KOTA SURABAYA PADA TAHUN 2024;https://repository.upnjatim.ac.id/9032/;0;0;0;0
19;redesain tps;SEM_FT_QE;2;15000;0.6659501791;redesain tps;bringin sampah;redesain tps bringin sampah;Perencanaan Tempat Pengolahan Sampah 3R (Redyce Reuse Recycle) di Kecamatan Kesamben Kabupaten Jombang;https://repository.upnjatim.ac.id/9108/;2;2;2;2
19;redesain tps;SEM_BASE;15;12572;0.3710505962;;;redesain tps;PARTISIPASI MASYARAKAT DALAM PROGRAM DESA SADAR JAMINAN SOSIAL KETENAGAKERJAAN DI DESA CATAKGAYAM KECAMATAN MOJOWARNO KABUPATEN JOMBANG;https://repository.upnjatim.ac.id/467/;0;0;0;0
19;redesain tps;SEM_FT;14;12347;0.3636785746;;;redesain tps;Perencanaan Perluasan Pelayanan TPST Kartoharjo Kab. Nganjuk;https://repository.upnjatim.ac.id/4399/;2;2;2;2
19;redesain tps;SEM_BASE_QE;11;10321;0.5467267036;redesain tps;bringin sampah;redesain tps bringin sampah;Peran Masyarakat Dalam Rencana Program Bank Sampah di Perumahan Gresik Kota Baru RW 04 Kelurahan Manyar Kabupaten Gresik;https://repository.upnjatim.ac.id/38858/;1;1;0;1
19;redesain tps;SEM_BASE;5;12979;0.4101914763;;;redesain tps;Pengujian Sistem Informasi Pelayanan Administrasi Terpadu (SIPANDU) Kecamatan Tulungagung menggunakan Black Box Testing dengan Metode Equivalence Partitioning;https://repository.upnjatim.ac.id/5284/;0;0;0;0
19;redesain tps;SEM_BASE_QE;9;459;0.548122406;redesain tps;bringin sampah;redesain tps bringin sampah;Perencanaan Ulang Tempat Pengolahan Sampah 3R (Reduce Reuse Recycle) Tambakrejo Kecamatan Waru Kabupaten Sidoarjo;https://repository.upnjatim.ac.id/11231/;2;2;2;2
19;redesain tps;BM25_QE;9;10071;;;;redesain tps;Strategi Pemerintah Desa Randupitu Dalam Pengelolaan Sampah di TPS 3R Pemuda Peduli Sampah Kabupaten Pasuruan;https://repository.upnjatim.ac.id/38448/;2;1;2;2
19;redesain tps;SEM_BASE;13;9084;0.3765828907;;;redesain tps;PELAKSANAAN PENAHANAN KOTA PADA TAHAP PENUNTUTAN DI KEJAKSAAN NEGERI KABUPATEN MOJOKERTO (STUDI KASUS PERKARA DI KEJAKSAAN NEGERI KABUPATEN MOJOKERTO);https://repository.upnjatim.ac.id/36200/;0;0;0;0
19;redesain tps;SEM_FT;9;6445;0.3723759055;;;redesain tps;PERAN BAWASLU DALAM MENEKAN ANGKA PELANGGARAN PADA PEMILU TAHUN 2024 DI PROVINSI JAWA TIMUR;https://repository.upnjatim.ac.id/27206/;0;0;0;0
19;redesain tps;SEM_FT_QE;7;1232;0.6243171692;redesain tps;bringin sampah;redesain tps bringin sampah;Pengelolaan Sampah Perkotaan Dengan Metode Dinamis di Tempat Pembuangan Akhir (TPA) Bestari Kota Probolinggo;https://repository.upnjatim.ac.id/14044/;2;1;1;1
19;redesain tps;SEM_FT;6;9610;0.3851775825;;;redesain tps;ANALISIS RESEPSI MAHASISWA TERHADAP MUNCULNYA DISSENTING OPINION 3 HAKIM KEPUTUSAN MK PILPRES 2024 DI BBC NEWS INDONESIA.;https://repository.upnjatim.ac.id/37557/;0;0;0;0
19;redesain tps;SEM_BASE_QE;6;10954;0.5809259415;redesain tps;bringin sampah;redesain tps bringin sampah;PERAN SERTA MASYARAKAT TERHADAP REDUKSI SAMPAH DAN KEBERLANJUTAN SISTEM BANK SAMPAH DI PERUMAHAN GRAHA BUNDER ASRI RW 05 KELURAHAN KEMBANGAN KABUPATEN GRESIK;https://repository.upnjatim.ac.id/4025/;1;0;1;1
19;redesain tps;SEM_FT;7;8091;0.3835935593;;;redesain tps;"Persepsi Pemilih Pemula Terhadap Situs ""Bijak Memilih"" Sebagai Sumber Informasi Politik di Pemilu 2024";https://repository.upnjatim.ac.id/33018/;0;0;0;0
19;redesain tps;SEM_BASE;14;3203;0.375406146;;;redesain tps;TEKNIK PENGOLAHAN CITRA DIGITAL UNTUK MENGUKUR LUAS SAWAH;https://repository.upnjatim.ac.id/19388/;0;0;0;0
19;redesain tps;SEM_BASE_QE;14;12728;0.5336046219;redesain tps;bringin sampah;redesain tps bringin sampah;STRATEGI PENGELOLAAN SAMPAH DI DESA SEGORO TAMBAK KECAMATAN SEDATI KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/494/;1;0;1;1
19;redesain tps;BM25_QE;15;14268;;;;redesain tps;Model Integrated Sustainable Waste Management dalam Pengolahan Sampah di Pusat Daur Ulang Jambangan Kota Surabaya;https://repository.upnjatim.ac.id/7626/;2;2;1;2
19;redesain tps;BM25_QE;2;58;;;;redesain tps;REDESAIN TEMPAT PEMBUANGAN SAMPAH SEMENTARA MANUKAN KULON MENJADI TEMPAT PENGOLAHAN SAMPAH REDUCE, REUSE, RECYCLE (TPS 3R);https://repository.upnjatim.ac.id/10202/;2;2;2;2
19;redesain tps;SEM_FT_QE;10;15025;0.5828506947;redesain tps;bringin sampah;redesain tps bringin sampah;Analisis Potensi Refuse Derived Fuel (RDF) Sampah Domestik di Tempat Pengelolaan Sampah Terpadu (TPST) Desa Taman, Sidoarjo sebagai Briket;https://repository.upnjatim.ac.id/9184/;1;0;1;1
19;redesain tps;SEM_FT;13;14254;0.3654626012;;;redesain tps;PERSEPSI MASYARAKAT SIDOARJO TERHADAP PERAN HUPMAS KPU KABUPATEN SIDOARJO DALAM MEMPUBLIKASIKAN INFORMASI PILGUB JATIM TAHUN 2018;https://repository.upnjatim.ac.id/7606/;0;0;0;0
19;redesain tps;SEM_BASE;8;3496;0.3946009278;;;redesain tps;FAKTOR-FAKTOR YANG MEMPENGARUHI PARTISIPASI POLITIK MASYARAKAT PADA PEMILIHAN KEPALA DESA SECARA E-VOTING DI DESA KEPUHKIRIMAN KECAMATAN WARU KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/19944/;0;0;0;0
19;redesain tps;SEM_BASE;7;8313;0.4011434913;;;redesain tps;Thesis #3364;https://repository.upnjatim.ac.id/3364/;0;0;0;0
19;redesain tps;SEM_BASE_QE;13;11654;0.5371487141;redesain tps;bringin sampah;redesain tps bringin sampah;MANAJEMEN PENGOLAHAN LIMBAH ORGANIK TPA RANDEGAN DENGAN SISTEM BIOGAS DAN KOMPOSTING;https://repository.upnjatim.ac.id/4181/;1;0;1;1
19;redesain tps;SEM_BASE_QE;5;4240;0.5859972835;redesain tps;bringin sampah;redesain tps bringin sampah;PERENCANAAN TEMPAT PENGOLAHAN SAMPAH 3R (REDUCE, REUSE, RECYCLE) DI KECAMATAN BUNGAH – KABUPATEN GRESIK;https://repository.upnjatim.ac.id/21788/;2;2;2;2
19;redesain tps;BM25_QE;6;11698;;;;redesain tps;Potensi Pemanfaatan Sampah TPS di Kabupaten Gresik sebagai Bahan Bakar Refused Derived Fuel (Studi Kasus TPS Peganden, TPS Panggang, TPS Tlogo Pojok);https://repository.upnjatim.ac.id/4200/;1;0;1;1
19;redesain tps;SEM_FT_QE;14;434;0.5588530898;redesain tps;bringin sampah;redesain tps bringin sampah;PENGEMBANGAN BANK SAMPAH BERDASARKAN PRINSIP 5R (REDUSE, REUSE, RECYCLE, REPLACE, REPLANT) PADA DESA KEMBANG BELOR, MOJOKERTO;https://repository.upnjatim.ac.id/11192/;2;2;1;2
19;redesain tps;SEM_FT;15;1116;0.359030664;;;redesain tps;HARMONISASI HUKUM PENGATURAN MASA JABATAN KEPALA DAERAH HASIL PEMILIHAN TAHUN 2020 (Studi Putusan MKRI Nomor 18/PUU-XX/2022 Terhadap Pasal 28D Ayat (3) UUD NRI Tahun 1945 dan Pasal 201 Ayat (7) UU Nomor 10 Tahun 2016 Tentang Pemilihan Gubernur, Bupati, dan Walikota);https://repository.upnjatim.ac.id/13683/;0;0;0;0
20;pengawetan pangan;SEM_BASE_QE;4;15093;0.5354249477;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;SINTESIS SILICA POWDER DARI BATANG JAGUNG DENGAN PROSES EKSTRAKSI DAN PRESIPITASI;https://repository.upnjatim.ac.id/9325/;1;1;0;1
20;pengawetan pangan;SEM_BASE;15;4784;0.497908026;;;pengawetan pangan;Pabrik Potassium Sulfate dengan Proses Dekomposisi Potassium Chloride dan Ammonium Sulfate;https://repository.upnjatim.ac.id/23445/;0;0;0;0
20;pengawetan pangan;BM25_QE;5;12918;;;;pengawetan pangan;KARAKTERISTIK BISKUIT RENDAH INDEK GLISEMIK DARI TEPUNG KOMPOSIT (TEPUNG PEDADA, TEPUNG LINDUR, TEPUNG TALAS, dan TEPUNG UWI PUTIH);https://repository.upnjatim.ac.id/5197/;0;0;1;0
20;pengawetan pangan;SEM_FT;2;9854;0.4992814362;;;pengawetan pangan;Tingkat Variasi Komposisi Komoditas Pangan Rumah Tangga di Provinsi Jawa Timur;https://repository.upnjatim.ac.id/38073/;0;0;0;0
20;pengawetan pangan;SEM_BASE_QE;12;5525;0.5020053387;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;PEMBUATAN PUPUK CALCINIT DARI CANGKANG KEONG MAS (POMACEA CANALICULATA L) DENGAN PROSES KALSINASI DAN KRISTALISASI;https://repository.upnjatim.ac.id/25243/;0;0;1;0
20;pengawetan pangan;SEM_FT_QE;7;4936;0.444422543;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Karakteristik Cookies Tepung Umbi Lokal (Kimpul, Uwi Putih, Ubi Jalar Kuning) dan Tepung Jewawut dengan Penambahan Kuning Telur;https://repository.upnjatim.ac.id/23740/;1;0;1;1
20;pengawetan pangan;SEM_FT_QE;15;1096;0.4030625224;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Kajian Subtitusi Tepung Kecambah Kacang Tunggak (Vigna unguiculata L. Walp) Dan Penambahan Xanthan Gum Pada Pembuatan Tiwul Instan;https://repository.upnjatim.ac.id/13626/;1;0;1;1
20;pengawetan pangan;BM25_QE;12;15;;;;pengawetan pangan;Karakteristik Edible Film dari Pati Garut dengan Penambahan Filtrat Kunyit Putih (Curcuma mangga Val.) serta efektifitasnya sebagai Antimikroba;https://repository.upnjatim.ac.id/10073/;1;1;1;1
20;pengawetan pangan;BM25_QE;3;13420;;;;pengawetan pangan;Pembuatan Velva Sinbiotik Mengkudu (Morinda citrifolia L.) (Kajian Penambahan Susu Skim dan Konsentrasi Bakteri Asam Laktat);https://repository.upnjatim.ac.id/6088/;1;0;0;0
20;pengawetan pangan;SEM_BASE_QE;3;15113;0.5354249477;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;SINTESIS SILICA POWDER DARI BATANG JAGUNG DENGAN PROSES EKSTRAKSI DAN PRESIPITASI;https://repository.upnjatim.ac.id/9389/;1;1;0;1
20;pengawetan pangan;SEM_BASE_QE;8;11526;0.5137041211;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Sintesis Sodium Karboksimetilselulosa (Na-CMC) dari Serat Gambas Tua (Luffa Acuttangula);https://repository.upnjatim.ac.id/4149/;1;0;0;0
20;pengawetan pangan;SEM_BASE_QE;1;8474;0.5427921414;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Pembuatan Gula Cair Fruktosa dari Limbah Kulit Singkong dengan Proses Isomerisasi;https://repository.upnjatim.ac.id/34203/;0;0;0;0
20;pengawetan pangan;BM25_QE;13;12220;;;;pengawetan pangan;PENGARUH JENIS PENGEMAS DAN LAMA PENYIMPANAN TERHADAP PERUBAHAN KARAKTERISTIK KIMIA DAN MIKROBIOLOGI NIRA SIWALAN (Borassus flabellifer L.) SELAMA PENYIMPANAN SUHU REFRIGERATOR;https://repository.upnjatim.ac.id/43622/;2;2;2;2
20;pengawetan pangan;SEM_FT;9;475;0.4612516165;;;pengawetan pangan;PENGOLAHAN LIMBAH INDUSTRI CAMPURAN MAKANAN RINGAN DAN SAYURAN DI PT. INDOFOOD FRITOLAY MAKMUR SEMARANG;https://repository.upnjatim.ac.id/11262/;0;0;0;0
20;pengawetan pangan;SEM_FT_QE;12;6294;0.4160804152;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Kajian Proporsi Tepung (Terigu, Garut, dan Kedelai) dengan Penambahan Campuran Bubuk Daun (Kelor dan Bayam) terhadap Karakteristik Bagelen;https://repository.upnjatim.ac.id/26958/;1;0;1;1
20;pengawetan pangan;SEM_FT_QE;1;4106;0.4745075703;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;KARAKTERISTIK COOKIES NON GLUTEN (Kajian Proporsi Tepung Umbi Gembili : Tepung Bungkil Kacang Tanah dan Penambahan Kuning Telur);https://repository.upnjatim.ac.id/2127/;1;0;1;1
20;pengawetan pangan;SEM_FT_QE;8;14582;0.4362298846;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Pengaruh Konsentrasi Maltodekstrin dan Putih Telur Terhadap Karakteristik Fisikokimia dan Organoleptik Sup Krim Instan Labu Kuning (curcubita moschata);https://repository.upnjatim.ac.id/8207/;1;0;1;1
20;pengawetan pangan;SEM_FT;13;5384;0.4545227885;;;pengawetan pangan;ANALISIS KETAHANAN PANGAN RUMAH TANGGA BURUH TANI DI DESA SEDENGANMIJEN, KECAMATAN KRIAN, KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/24481/;2;0;0;0
20;pengawetan pangan;BM25_QE;14;601;;;;pengawetan pangan;Potensi Ekstrak Kunyit dan Ekstrak Buah Jeruk Purut sebagai Biosorben Logam Berat dan Antimikroba pada Fillet Ikan Nila;https://repository.upnjatim.ac.id/11583/;1;1;1;1
20;pengawetan pangan;BM25_QE;11;1242;;;;pengawetan pangan;Karakteristik Fisikokimia Velva Albedo Semangka dengan Penambahan Buah Naga dan CMC;https://repository.upnjatim.ac.id/14066/;0;0;1;0
20;pengawetan pangan;SEM_FT;12;11490;0.4584189057;;;pengawetan pangan;IMPLEMENTASI REGISTRASI IZIN EDAR PANGAN SEGAR ASAL TUMBUHAN – PRODUKSI DALAM NEGERI USAHA KECIL (PSAT - PDUK) DI KABUPATEN GRESIK;https://repository.upnjatim.ac.id/41402/;0;0;0;0
20;pengawetan pangan;SEM_BASE;7;7224;0.5268054008;;;pengawetan pangan;“FERMENTASI PUPUK ORGANIK CAIR (POC) DARI LIMBAH JEROAN IKAN DAN BATANG PISANG DENGAN BIOAKTIVATOR”;https://repository.upnjatim.ac.id/29554/;0;0;1;0
20;pengawetan pangan;SEM_BASE;8;7646;0.523915112;;;pengawetan pangan;TUGAS PERANCANGAN BANGUAN PENGOLAHAN AIR BUANGAN KOMUNAL RUMAH MAKAN;https://repository.upnjatim.ac.id/31829/;0;0;0;0
20;pengawetan pangan;BM25_QE;7;10284;;;;pengawetan pangan;KAJIAN RASIO EKSTRAK KEPALA IKAN PATIN DAN BUAH MURBEI DENGAN PENAMBAHAN MALTODEKSTIN TERHADAP KARAKTERISTIK;https://repository.upnjatim.ac.id/38802/;0;0;1;0
20;pengawetan pangan;SEM_BASE_QE;15;12445;0.4944511056;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;PEMANFAATAN LIMBAH CANGKANG KUPANG (CORBULA FABA) SEBAGAI KATALIS HETEROGEN PADA PROSES TRANSESTERIFIKASI PEMBUATAN BIODIESEL;https://repository.upnjatim.ac.id/4479/;0;0;0;0
20;pengawetan pangan;SEM_FT;3;13729;0.4829785824;;;pengawetan pangan;Perancangan Buku Ilustrasi mengenai Edukasi Pemenuhan Gizi melalui Bahan Pangan Alternatif untuk usia 18 hingga 26 tahun;https://repository.upnjatim.ac.id/6652/;0;0;0;0
20;pengawetan pangan;BM25_QE;1;4263;;;;pengawetan pangan;Karakteristik Fisikokimia, Mikrobiologi dan Organoleptik Pada Minuman Kunyit Asam Dengan Proses Termal Selama Penyimpanan Suhu Rendah;https://repository.upnjatim.ac.id/21832/;2;2;1;2
20;pengawetan pangan;SEM_BASE;1;8351;0.5818787217;;;pengawetan pangan;PENGOLAHAN AIR BUANGAN INDUSTRI TEPUNG IKAN;https://repository.upnjatim.ac.id/3381/;0;0;0;0
20;pengawetan pangan;SEM_BASE_QE;11;7119;0.5022571683;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Pengolahan Limbah Cair Hasil Proses Fermentasi Dengan Metode Hidrolisis Basa Dan Fermentasi;https://repository.upnjatim.ac.id/29402/;0;0;0;0
20;pengawetan pangan;SEM_FT;5;7460;0.4733176827;;;pengawetan pangan;TANGGUNG GUGAT PELAKU USAHA PRODUK MAKANAN YANG TIDAK AMAN KONSUMSI DAN TIDAK MEMILIKI SERTIFIKAT PRODUKSI PANGAN INDUSTRI RUMAH TANGGA;https://repository.upnjatim.ac.id/30354/;0;0;0;0
20;pengawetan pangan;SEM_FT_QE;10;3207;0.4229388833;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;KARAKTERISTIK COOKIES TINGGI PROTEIN DAN SERAT DARI PROPORSI TEPUNG KACANG MERAH (Phaseolus vulgaris L.) : PUREE PISANG CAVENDISH (Musa Acuminata Cavendish) DAN PENAMBAHAN MARGARIN;https://repository.upnjatim.ac.id/19396/;1;0;1;1
20;pengawetan pangan;SEM_BASE;12;7767;0.5028207302;;;pengawetan pangan;PRAPERANCANGAN PABRIK GARAM MURNI DARI GARAM RAKYAT DENGAN PROSES VACUUM PAN (MULTIPLE EFFECT EVAPORATION);https://repository.upnjatim.ac.id/3210/;0;0;1;0
20;pengawetan pangan;SEM_BASE;3;6896;0.5355496407;;;pengawetan pangan;PREPARASI DAN KARAKTERISASI MEMBRAN MIKROFILTRASI BERBAHAN SELULOSA ASETAT DAN LIMBAH KULIT KAKAO UNTUK PENGOLAHAN AIR GARAM;https://repository.upnjatim.ac.id/29001/;0;0;1;0
20;pengawetan pangan;SEM_FT;14;9145;0.449190259;;;pengawetan pangan;PERILAKU KONSUMSI PANGAN RUMAH TANGGA PETANI DALAM DIVERSIFIKASI PANGAN LOKAL;https://repository.upnjatim.ac.id/36360/;0;0;0;0
20;pengawetan pangan;SEM_BASE_QE;2;8192;0.5427921414;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Pembuatan Gula Cair Fruktosa Dari Limbah Kulit Singkong Dengan Proses Isomerisasi;https://repository.upnjatim.ac.id/33360/;0;0;0;0
20;pengawetan pangan;SEM_FT_QE;3;8620;0.4595123529;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;PENDUGAAN UMUR SIMPAN BUMBU RASA SAPI “HALAWA” BERDASARKAN PERBEDAAN KEMASAN MENGGUNAKAN METODE ACCELERATED SHELF-LIFE TESTING PENDEKATAN KADAR AIR KRITIS;https://repository.upnjatim.ac.id/34506/;2;0;0;0
20;pengawetan pangan;SEM_FT_QE;14;12140;0.4048386812;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;ANALISIS PROFIL ATRIBUT SENSORI BROWNIES CRISPY BEBAS GLUTEN DENGAN TOPPING ALMOND PADA VARIASI TEPUNG MENGGUNAKAN METODE RATA (RATE-ALL-THAT-APPLY);https://repository.upnjatim.ac.id/43497/;1;2;2;2
20;pengawetan pangan;SEM_FT;6;10293;0.4675497413;;;pengawetan pangan;Menakar Ketahanan Pangan di Kabupaten Sidoarjo;https://repository.upnjatim.ac.id/38814/;0;0;0;0
20;pengawetan pangan;SEM_FT_QE;9;8054;0.4324699938;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;PENDUGAAN UMUR SIMPAN OATMEAL COOKIES RENDAH KALORI DENGAN VARIASI JENIS KEMASAN MENGGUNAKAN METODE AKSELERASI PENDEKATAN KADAR AIR KRITIS;https://repository.upnjatim.ac.id/32964/;2;0;0;0
20;pengawetan pangan;BM25_QE;15;14067;;;;pengawetan pangan;KARAKTERISTIK FISIKOKIMIA, MIKROBIOLOGI DAN ORGANOLEPTIK SUSU TERSUPLEMENTASI KOLAGEN DENGAN PROSES KOMBINASI MILD HEAT DAN PASTEURISASI PULSED ELECTRIC FIELD (KAJIAN SUHU DAN WAKTU MILD HEAT TREATMENT;https://repository.upnjatim.ac.id/7263/;1;1;2;1
20;pengawetan pangan;SEM_BASE_QE;6;13640;0.5214580297;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Sintesa Presipitat Kalsium Karbonat dari Cangkang Kerang Hijau (Perna Viridis) dengan CH3COOH;https://repository.upnjatim.ac.id/6512/;0;0;1;0
20;pengawetan pangan;SEM_BASE;4;6853;0.5355496407;;;pengawetan pangan;PREPARASI DAN KARAKTERISASI MEMBRAN MIKROFILTRASI BERBAHAN SELULOSA ASETAT DAN LIMBAH KULIT KAKAO UNTUK PENGOLAHAN AIR GARAM;https://repository.upnjatim.ac.id/28864/;0;0;0;0
20;pengawetan pangan;SEM_FT;1;7628;0.5293723345;;;pengawetan pangan;Perancangan Bangunan Pengolahan Air Buangan Industri Pengalengan Ikan;https://repository.upnjatim.ac.id/31782/;0;0;0;0
20;pengawetan pangan;SEM_BASE;13;7760;0.5007271767;;;pengawetan pangan;PEMBUATAN SELULOSA ASETAT DARI AMPAS SAGU;https://repository.upnjatim.ac.id/3207/;0;0;0;0
20;pengawetan pangan;SEM_FT_QE;5;11420;0.4580481946;pengawetan pangan;simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;pengawetan pangan simpannya bulgaricus pasteurisasi kaldu digoreng pengemas borassus velva lindur kunyit;Karakteristik Fisikokimia dan Organoleptik Kaldu Bubuk Ikan Senangin dengan Penambahan Tepung Terigu dan Putih Telur Menggunakan Metode Foam Mat Drying;https://repository.upnjatim.ac.id/41260/;0;0;0;0
20;pengawetan pangan;BM25_QE;8;14443;;;;pengawetan pangan;Karakteristik Fisikokimia dan Sensori Velva Pisang-Blueberry dengan Penambahan CMC;https://repository.upnjatim.ac.id/7914/;0;0;0;0
20;pengawetan pangan;BM25_QE;4;574;;;;pengawetan pangan;Efektivitas Tegangan Listrik dan Waktu Kejut Pulsed Electric Field (PEF) Terhadap Penurunan Populasi Patogen Escherichia coli dan Staphylococcus aureus pada Susu Sapi Segar;https://repository.upnjatim.ac.id/11513/;1;0;1;1
20;pengawetan pangan;SEM_FT;15;3390;0.4427289367;;;pengawetan pangan;Optimasi Suhu dan Waktu Pemanggangan Biskuit Tepung Pedada dan Tepung Porang Menggunakan Response Surface Methodology (RSM);https://repository.upnjatim.ac.id/19758/;1;0;1;1
